REF_DATE,DGUID,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE,GEO_Alberta,GEO_British Columbia,GEO_Nova Scotia,GEO_Ontario,GEO_Quebec,Education_group
2016,2016A000212,Non-profit institutions serving households (community organizations),High school diploma and less,Hours worked,Hours,thousands,5205.0,False,False,True,False,False,1
2016,2016A000212,Non-profit institutions serving households (community organizations),Trade certificate,Hours worked,Hours,thousands,1439.0,False,False,True,False,False,2
2016,2016A000212,Non-profit institutions serving households (community organizations),University degree and higher,Hours worked,Hours,thousands,11911.0,False,False,True,False,False,3
2016,2016A000212,Business non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,2141.0,False,False,True,False,False,1
2016,2016A000212,Business non-profit institutions,Trade certificate,Hours worked,Hours,thousands,493.0,False,False,True,False,False,2
2016,2016A000212,Business non-profit institutions,University degree and higher,Hours worked,Hours,thousands,2822.0,False,False,True,False,False,3
2016,2016A000212,Government non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,13998.0,False,False,True,False,False,1
2016,2016A000212,Government non-profit institutions,Trade certificate,Hours worked,Hours,thousands,5654.0,False,False,True,False,False,2
2016,2016A000212,Government non-profit institutions,University degree and higher,Hours worked,Hours,thousands,46800.0,False,False,True,False,False,3
2017,2016A000212,Total non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,20659.0,False,False,True,False,False,1
2017,2016A000212,Total non-profit institutions,Trade certificate,Hours worked,Hours,thousands,7042.0,False,False,True,False,False,2
2017,2016A000212,Total non-profit institutions,University degree and higher,Hours worked,Hours,thousands,60337.0,False,False,True,False,False,3
2017,2016A000212,Total non-profit institutions excluding governments,High school diploma and less,Hours worked,Hours,thousands,6989.0,False,False,True,False,False,1
2017,2016A000212,Total non-profit institutions excluding governments,Trade certificate,Hours worked,Hours,thousands,1834.0,False,False,True,False,False,2
2017,2016A000212,Total non-profit institutions excluding governments,University degree and higher,Hours worked,Hours,thousands,14654.0,False,False,True,False,False,3
2017,2016A000212,Non-profit institutions serving households (community organizations),High school diploma and less,Hours worked,Hours,thousands,4988.0,False,False,True,False,False,1
2017,2016A000212,Non-profit institutions serving households (community organizations),Trade certificate,Hours worked,Hours,thousands,1376.0,False,False,True,False,False,2
2017,2016A000212,Non-profit institutions serving households (community organizations),University degree and higher,Hours worked,Hours,thousands,11917.0,False,False,True,False,False,3
2017,2016A000212,Business non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,2001.0,False,False,True,False,False,1
2017,2016A000212,Business non-profit institutions,Trade certificate,Hours worked,Hours,thousands,458.0,False,False,True,False,False,2
2017,2016A000212,Business non-profit institutions,University degree and higher,Hours worked,Hours,thousands,2737.0,False,False,True,False,False,3
2017,2016A000212,Government non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,13670.0,False,False,True,False,False,1
2017,2016A000212,Government non-profit institutions,Trade certificate,Hours worked,Hours,thousands,5208.0,False,False,True,False,False,2
2017,2016A000212,Government non-profit institutions,University degree and higher,Hours worked,Hours,thousands,45683.0,False,False,True,False,False,3
2018,2016A000212,Total non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,21477.0,False,False,True,False,False,1
2018,2016A000212,Total non-profit institutions,Trade certificate,Hours worked,Hours,thousands,6938.0,False,False,True,False,False,2
2018,2016A000212,Total non-profit institutions,University degree and higher,Hours worked,Hours,thousands,63260.0,False,False,True,False,False,3
2018,2016A000212,Total non-profit institutions excluding governments,High school diploma and less,Hours worked,Hours,thousands,7266.0,False,False,True,False,False,1
2018,2016A000212,Total non-profit institutions excluding governments,Trade certificate,Hours worked,Hours,thousands,1823.0,False,False,True,False,False,2
2018,2016A000212,Total non-profit institutions excluding governments,University degree and higher,Hours worked,Hours,thousands,15302.0,False,False,True,False,False,3
2018,2016A000212,Non-profit institutions serving households (community organizations),High school diploma and less,Hours worked,Hours,thousands,5189.0,False,False,True,False,False,1
2018,2016A000212,Non-profit institutions serving households (community organizations),Trade certificate,Hours worked,Hours,thousands,1391.0,False,False,True,False,False,2
2018,2016A000212,Non-profit institutions serving households (community organizations),University degree and higher,Hours worked,Hours,thousands,12411.0,False,False,True,False,False,3
2018,2016A000212,Business non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,2077.0,False,False,True,False,False,1
2018,2016A000212,Business non-profit institutions,Trade certificate,Hours worked,Hours,thousands,432.0,False,False,True,False,False,2
2018,2016A000212,Business non-profit institutions,University degree and higher,Hours worked,Hours,thousands,2891.0,False,False,True,False,False,3
2018,2016A000212,Government non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,14211.0,False,False,True,False,False,1
2018,2016A000212,Government non-profit institutions,Trade certificate,Hours worked,Hours,thousands,5114.0,False,False,True,False,False,2
2018,2016A000212,Government non-profit institutions,University degree and higher,Hours worked,Hours,thousands,47958.0,False,False,True,False,False,3
2013,2016A000235,Total non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,192171.0,False,False,False,True,False,1
2013,2016A000235,Total non-profit institutions,Trade certificate,Hours worked,Hours,thousands,46846.0,False,False,False,True,False,2
2013,2016A000235,Total non-profit institutions,University degree and higher,Hours worked,Hours,thousands,595336.0,False,False,False,True,False,3
2013,2016A000235,Total non-profit institutions excluding governments,High school diploma and less,Hours worked,Hours,thousands,95414.0,False,False,False,True,False,1
2013,2016A000235,Total non-profit institutions excluding governments,Trade certificate,Hours worked,Hours,thousands,20192.0,False,False,False,True,False,2
2013,2016A000235,Total non-profit institutions excluding governments,University degree and higher,Hours worked,Hours,thousands,218586.0,False,False,False,True,False,3
2013,2016A000235,Non-profit institutions serving households (community organizations),High school diploma and less,Hours worked,Hours,thousands,62084.0,False,False,False,True,False,1
2013,2016A000235,Non-profit institutions serving households (community organizations),Trade certificate,Hours worked,Hours,thousands,13867.0,False,False,False,True,False,2
2013,2016A000235,Non-profit institutions serving households (community organizations),University degree and higher,Hours worked,Hours,thousands,168421.0,False,False,False,True,False,3
2013,2016A000235,Business non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,33330.0,False,False,False,True,False,1
2013,2016A000235,Business non-profit institutions,Trade certificate,Hours worked,Hours,thousands,6325.0,False,False,False,True,False,2
2013,2016A000235,Business non-profit institutions,University degree and higher,Hours worked,Hours,thousands,50165.0,False,False,False,True,False,3
2013,2016A000235,Government non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,96757.0,False,False,False,True,False,1
2013,2016A000235,Government non-profit institutions,Trade certificate,Hours worked,Hours,thousands,26654.0,False,False,False,True,False,2
2013,2016A000235,Government non-profit institutions,University degree and higher,Hours worked,Hours,thousands,376750.0,False,False,False,True,False,3
2014,2016A000235,Total non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,196045.0,False,False,False,True,False,1
2014,2016A000235,Total non-profit institutions,Trade certificate,Hours worked,Hours,thousands,43808.0,False,False,False,True,False,2
2014,2016A000235,Total non-profit institutions,University degree and higher,Hours worked,Hours,thousands,608034.0,False,False,False,True,False,3
2014,2016A000235,Total non-profit institutions excluding governments,High school diploma and less,Hours worked,Hours,thousands,97314.0,False,False,False,True,False,1
2014,2016A000235,Total non-profit institutions excluding governments,Trade certificate,Hours worked,Hours,thousands,19153.0,False,False,False,True,False,2
2014,2016A000235,Total non-profit institutions excluding governments,University degree and higher,Hours worked,Hours,thousands,221647.0,False,False,False,True,False,3
2014,2016A000235,Non-profit institutions serving households (community organizations),High school diploma and less,Hours worked,Hours,thousands,63666.0,False,False,False,True,False,1
2014,2016A000235,Non-profit institutions serving households (community organizations),Trade certificate,Hours worked,Hours,thousands,13185.0,False,False,False,True,False,2
2014,2016A000235,Non-profit institutions serving households (community organizations),University degree and higher,Hours worked,Hours,thousands,170793.0,False,False,False,True,False,3
2014,2016A000235,Business non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,33647.0,False,False,False,True,False,1
2014,2016A000235,Business non-profit institutions,Trade certificate,Hours worked,Hours,thousands,5968.0,False,False,False,True,False,2
2014,2016A000235,Business non-profit institutions,University degree and higher,Hours worked,Hours,thousands,50854.0,False,False,False,True,False,3
2014,2016A000235,Government non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,98732.0,False,False,False,True,False,1
2014,2016A000235,Government non-profit institutions,Trade certificate,Hours worked,Hours,thousands,24655.0,False,False,False,True,False,2
2014,2016A000235,Government non-profit institutions,University degree and higher,Hours worked,Hours,thousands,386387.0,False,False,False,True,False,3
2015,2016A000235,Total non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,201200.0,False,False,False,True,False,1
2015,2016A000235,Total non-profit institutions,Trade certificate,Hours worked,Hours,thousands,41844.0,False,False,False,True,False,2
2015,2016A000235,Total non-profit institutions,University degree and higher,Hours worked,Hours,thousands,627658.0,False,False,False,True,False,3
2015,2016A000235,Total non-profit institutions excluding governments,High school diploma and less,Hours worked,Hours,thousands,99773.0,False,False,False,True,False,1
2015,2016A000235,Total non-profit institutions excluding governments,Trade certificate,Hours worked,Hours,thousands,18636.0,False,False,False,True,False,2
2015,2016A000235,Total non-profit institutions excluding governments,University degree and higher,Hours worked,Hours,thousands,229824.0,False,False,False,True,False,3
2015,2016A000235,Non-profit institutions serving households (community organizations),High school diploma and less,Hours worked,Hours,thousands,64045.0,False,False,False,True,False,1
2015,2016A000235,Non-profit institutions serving households (community organizations),Trade certificate,Hours worked,Hours,thousands,12600.0,False,False,False,True,False,2
2015,2016A000235,Non-profit institutions serving households (community organizations),University degree and higher,Hours worked,Hours,thousands,174583.0,False,False,False,True,False,3
2015,2016A000235,Business non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,35728.0,False,False,False,True,False,1
2015,2016A000235,Business non-profit institutions,Trade certificate,Hours worked,Hours,thousands,6036.0,False,False,False,True,False,2
2015,2016A000235,Business non-profit institutions,University degree and higher,Hours worked,Hours,thousands,55241.0,False,False,False,True,False,3
2015,2016A000235,Government non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,101427.0,False,False,False,True,False,1
2015,2016A000235,Government non-profit institutions,Trade certificate,Hours worked,Hours,thousands,23208.0,False,False,False,True,False,2
2015,2016A000235,Government non-profit institutions,University degree and higher,Hours worked,Hours,thousands,397834.0,False,False,False,True,False,3
2016,2016A000235,Total non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,204285.0,False,False,False,True,False,1
2016,2016A000235,Total non-profit institutions,Trade certificate,Hours worked,Hours,thousands,40644.0,False,False,False,True,False,2
2016,2016A000235,Total non-profit institutions,University degree and higher,Hours worked,Hours,thousands,651868.0,False,False,False,True,False,3
2016,2016A000235,Total non-profit institutions excluding governments,High school diploma and less,Hours worked,Hours,thousands,102176.0,False,False,False,True,False,1
2016,2016A000235,Total non-profit institutions excluding governments,Trade certificate,Hours worked,Hours,thousands,18162.0,False,False,False,True,False,2
2016,2016A000235,Total non-profit institutions excluding governments,University degree and higher,Hours worked,Hours,thousands,237997.0,False,False,False,True,False,3
2016,2016A000235,Non-profit institutions serving households (community organizations),High school diploma and less,Hours worked,Hours,thousands,67043.0,False,False,False,True,False,1
2016,2016A000235,Non-profit institutions serving households (community organizations),Trade certificate,Hours worked,Hours,thousands,12530.0,False,False,False,True,False,2
2016,2016A000235,Non-profit institutions serving households (community organizations),University degree and higher,Hours worked,Hours,thousands,179721.0,False,False,False,True,False,3
2016,2016A000235,Business non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,35133.0,False,False,False,True,False,1
2016,2016A000235,Business non-profit institutions,Trade certificate,Hours worked,Hours,thousands,5632.0,False,False,False,True,False,2
2016,2016A000235,Business non-profit institutions,University degree and higher,Hours worked,Hours,thousands,58276.0,False,False,False,True,False,3
2016,2016A000235,Government non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,102109.0,False,False,False,True,False,1
2016,2016A000235,Government non-profit institutions,Trade certificate,Hours worked,Hours,thousands,22482.0,False,False,False,True,False,2
2016,2016A000235,Government non-profit institutions,University degree and higher,Hours worked,Hours,thousands,413870.0,False,False,False,True,False,3
2017,2016A000235,Total non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,202556.0,False,False,False,True,False,1
2017,2016A000235,Total non-profit institutions,Trade certificate,Hours worked,Hours,thousands,39124.0,False,False,False,True,False,2
2017,2016A000235,Total non-profit institutions,University degree and higher,Hours worked,Hours,thousands,671399.0,False,False,False,True,False,3
2017,2016A000235,Total non-profit institutions excluding governments,High school diploma and less,Hours worked,Hours,thousands,101246.0,False,False,False,True,False,1
2017,2016A000235,Total non-profit institutions excluding governments,Trade certificate,Hours worked,Hours,thousands,17618.0,False,False,False,True,False,2
2017,2016A000235,Total non-profit institutions excluding governments,University degree and higher,Hours worked,Hours,thousands,248729.0,False,False,False,True,False,3
2017,2016A000235,Non-profit institutions serving households (community organizations),High school diploma and less,Hours worked,Hours,thousands,67404.0,False,False,False,True,False,1
2017,2016A000235,Non-profit institutions serving households (community organizations),Trade certificate,Hours worked,Hours,thousands,12221.0,False,False,False,True,False,2
2017,2016A000235,Non-profit institutions serving households (community organizations),University degree and higher,Hours worked,Hours,thousands,187893.0,False,False,False,True,False,3
2017,2016A000235,Business non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,33842.0,False,False,False,True,False,1
2017,2016A000235,Business non-profit institutions,Trade certificate,Hours worked,Hours,thousands,5397.0,False,False,False,True,False,2
2017,2016A000235,Business non-profit institutions,University degree and higher,Hours worked,Hours,thousands,60836.0,False,False,False,True,False,3
2017,2016A000235,Government non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,101310.0,False,False,False,True,False,1
2017,2016A000235,Government non-profit institutions,Trade certificate,Hours worked,Hours,thousands,21506.0,False,False,False,True,False,2
2017,2016A000235,Government non-profit institutions,University degree and higher,Hours worked,Hours,thousands,422670.0,False,False,False,True,False,3
2018,2016A000235,Total non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,202582.0,False,False,False,True,False,1
2018,2016A000235,Total non-profit institutions,Trade certificate,Hours worked,Hours,thousands,37620.0,False,False,False,True,False,2
2018,2016A000235,Total non-profit institutions,University degree and higher,Hours worked,Hours,thousands,690772.0,False,False,False,True,False,3
2018,2016A000235,Total non-profit institutions excluding governments,High school diploma and less,Hours worked,Hours,thousands,101634.0,False,False,False,True,False,1
2018,2016A000235,Total non-profit institutions excluding governments,Trade certificate,Hours worked,Hours,thousands,16973.0,False,False,False,True,False,2
2018,2016A000235,Total non-profit institutions excluding governments,University degree and higher,Hours worked,Hours,thousands,253983.0,False,False,False,True,False,3
2018,2016A000235,Non-profit institutions serving households (community organizations),High school diploma and less,Hours worked,Hours,thousands,68756.0,False,False,False,True,False,1
2018,2016A000235,Non-profit institutions serving households (community organizations),Trade certificate,Hours worked,Hours,thousands,11966.0,False,False,False,True,False,2
2018,2016A000235,Non-profit institutions serving households (community organizations),University degree and higher,Hours worked,Hours,thousands,191686.0,False,False,False,True,False,3
2018,2016A000235,Business non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,32879.0,False,False,False,True,False,1
2018,2016A000235,Business non-profit institutions,Trade certificate,Hours worked,Hours,thousands,5007.0,False,False,False,True,False,2
2018,2016A000235,Business non-profit institutions,University degree and higher,Hours worked,Hours,thousands,62297.0,False,False,False,True,False,3
2018,2016A000235,Government non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,100948.0,False,False,False,True,False,1
2018,2016A000235,Government non-profit institutions,Trade certificate,Hours worked,Hours,thousands,20647.0,False,False,False,True,False,2
2018,2016A000235,Government non-profit institutions,University degree and higher,Hours worked,Hours,thousands,436789.0,False,False,False,True,False,3
2013,2016A000224,Total non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,144954.0,False,False,False,False,True,1
2013,2016A000224,Total non-profit institutions,Trade certificate,Hours worked,Hours,thousands,138905.0,False,False,False,False,True,2
2013,2016A000224,Total non-profit institutions,University degree and higher,Hours worked,Hours,thousands,379687.0,False,False,False,False,True,3
2013,2016A000224,Total non-profit institutions excluding governments,High school diploma and less,Hours worked,Hours,thousands,59559.0,False,False,False,False,True,1
2013,2016A000224,Total non-profit institutions excluding governments,Trade certificate,Hours worked,Hours,thousands,34173.0,False,False,False,False,True,2
2013,2016A000224,Total non-profit institutions excluding governments,University degree and higher,Hours worked,Hours,thousands,116176.0,False,False,False,False,True,3
2013,2016A000224,Non-profit institutions serving households (community organizations),High school diploma and less,Hours worked,Hours,thousands,41651.0,False,False,False,False,True,1
2013,2016A000224,Non-profit institutions serving households (community organizations),Trade certificate,Hours worked,Hours,thousands,24352.0,False,False,False,False,True,2
2013,2016A000224,Non-profit institutions serving households (community organizations),University degree and higher,Hours worked,Hours,thousands,88257.0,False,False,False,False,True,3
2013,2016A000224,Business non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,17908.0,False,False,False,False,True,1
2013,2016A000224,Business non-profit institutions,Trade certificate,Hours worked,Hours,thousands,9821.0,False,False,False,False,True,2
2013,2016A000224,Business non-profit institutions,University degree and higher,Hours worked,Hours,thousands,27919.0,False,False,False,False,True,3
2013,2016A000224,Government non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,85395.0,False,False,False,False,True,1
2013,2016A000224,Government non-profit institutions,Trade certificate,Hours worked,Hours,thousands,104732.0,False,False,False,False,True,2
2013,2016A000224,Government non-profit institutions,University degree and higher,Hours worked,Hours,thousands,263511.0,False,False,False,False,True,3
2014,2016A000224,Total non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,143467.0,False,False,False,False,True,1
2014,2016A000224,Total non-profit institutions,Trade certificate,Hours worked,Hours,thousands,141428.0,False,False,False,False,True,2
2014,2016A000224,Total non-profit institutions,University degree and higher,Hours worked,Hours,thousands,375060.0,False,False,False,False,True,3
2014,2016A000224,Total non-profit institutions excluding governments,High school diploma and less,Hours worked,Hours,thousands,59032.0,False,False,False,False,True,1
2014,2016A000224,Total non-profit institutions excluding governments,Trade certificate,Hours worked,Hours,thousands,33708.0,False,False,False,False,True,2
2014,2016A000224,Total non-profit institutions excluding governments,University degree and higher,Hours worked,Hours,thousands,116078.0,False,False,False,False,True,3
2014,2016A000224,Non-profit institutions serving households (community organizations),High school diploma and less,Hours worked,Hours,thousands,41721.0,False,False,False,False,True,1
2014,2016A000224,Non-profit institutions serving households (community organizations),Trade certificate,Hours worked,Hours,thousands,24317.0,False,False,False,False,True,2
2014,2016A000224,Non-profit institutions serving households (community organizations),University degree and higher,Hours worked,Hours,thousands,88843.0,False,False,False,False,True,3
2014,2016A000224,Business non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,17311.0,False,False,False,False,True,1
2014,2016A000224,Business non-profit institutions,Trade certificate,Hours worked,Hours,thousands,9391.0,False,False,False,False,True,2
2014,2016A000224,Business non-profit institutions,University degree and higher,Hours worked,Hours,thousands,27235.0,False,False,False,False,True,3
2014,2016A000224,Government non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,84435.0,False,False,False,False,True,1
2014,2016A000224,Government non-profit institutions,Trade certificate,Hours worked,Hours,thousands,107720.0,False,False,False,False,True,2
2014,2016A000224,Government non-profit institutions,University degree and higher,Hours worked,Hours,thousands,258982.0,False,False,False,False,True,3
2015,2016A000224,Total non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,141855.0,False,False,False,False,True,1
2015,2016A000224,Total non-profit institutions,Trade certificate,Hours worked,Hours,thousands,143586.0,False,False,False,False,True,2
2015,2016A000224,Total non-profit institutions,University degree and higher,Hours worked,Hours,thousands,375019.0,False,False,False,False,True,3
2015,2016A000224,Total non-profit institutions excluding governments,High school diploma and less,Hours worked,Hours,thousands,60276.0,False,False,False,False,True,1
2015,2016A000224,Total non-profit institutions excluding governments,Trade certificate,Hours worked,Hours,thousands,34439.0,False,False,False,False,True,2
2015,2016A000224,Total non-profit institutions excluding governments,University degree and higher,Hours worked,Hours,thousands,115779.0,False,False,False,False,True,3
2015,2016A000224,Non-profit institutions serving households (community organizations),High school diploma and less,Hours worked,Hours,thousands,42039.0,False,False,False,False,True,1
2015,2016A000224,Non-profit institutions serving households (community organizations),Trade certificate,Hours worked,Hours,thousands,24403.0,False,False,False,False,True,2
2015,2016A000224,Non-profit institutions serving households (community organizations),University degree and higher,Hours worked,Hours,thousands,86956.0,False,False,False,False,True,3
2015,2016A000224,Business non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,18237.0,False,False,False,False,True,1
2015,2016A000224,Business non-profit institutions,Trade certificate,Hours worked,Hours,thousands,10037.0,False,False,False,False,True,2
2015,2016A000224,Business non-profit institutions,University degree and higher,Hours worked,Hours,thousands,28824.0,False,False,False,False,True,3
2015,2016A000224,Government non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,81579.0,False,False,False,False,True,1
2015,2016A000224,Government non-profit institutions,Trade certificate,Hours worked,Hours,thousands,109147.0,False,False,False,False,True,2
2015,2016A000224,Government non-profit institutions,University degree and higher,Hours worked,Hours,thousands,259240.0,False,False,False,False,True,3
2016,2016A000224,Total non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,142756.0,False,False,False,False,True,1
2016,2016A000224,Total non-profit institutions,Trade certificate,Hours worked,Hours,thousands,144253.0,False,False,False,False,True,2
2016,2016A000224,Total non-profit institutions,University degree and higher,Hours worked,Hours,thousands,389504.0,False,False,False,False,True,3
2016,2016A000224,Total non-profit institutions excluding governments,High school diploma and less,Hours worked,Hours,thousands,59520.0,False,False,False,False,True,1
2016,2016A000224,Total non-profit institutions excluding governments,Trade certificate,Hours worked,Hours,thousands,34040.0,False,False,False,False,True,2
2016,2016A000224,Total non-profit institutions excluding governments,University degree and higher,Hours worked,Hours,thousands,120567.0,False,False,False,False,True,3
2016,2016A000224,Non-profit institutions serving households (community organizations),High school diploma and less,Hours worked,Hours,thousands,41696.0,False,False,False,False,True,1
2016,2016A000224,Non-profit institutions serving households (community organizations),Trade certificate,Hours worked,Hours,thousands,24367.0,False,False,False,False,True,2
2016,2016A000224,Non-profit institutions serving households (community organizations),University degree and higher,Hours worked,Hours,thousands,90096.0,False,False,False,False,True,3
2016,2016A000224,Business non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,17824.0,False,False,False,False,True,1
2016,2016A000224,Business non-profit institutions,Trade certificate,Hours worked,Hours,thousands,9673.0,False,False,False,False,True,2
2016,2016A000224,Business non-profit institutions,University degree and higher,Hours worked,Hours,thousands,30471.0,False,False,False,False,True,3
2016,2016A000224,Government non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,83236.0,False,False,False,False,True,1
2016,2016A000224,Government non-profit institutions,Trade certificate,Hours worked,Hours,thousands,110213.0,False,False,False,False,True,2
2016,2016A000224,Government non-profit institutions,University degree and higher,Hours worked,Hours,thousands,268936.0,False,False,False,False,True,3
2017,2016A000224,Total non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,140885.0,False,False,False,False,True,1
2017,2016A000224,Total non-profit institutions,Trade certificate,Hours worked,Hours,thousands,141553.0,False,False,False,False,True,2
2017,2016A000224,Total non-profit institutions,University degree and higher,Hours worked,Hours,thousands,386380.0,False,False,False,False,True,3
2017,2016A000224,Total non-profit institutions excluding governments,High school diploma and less,Hours worked,Hours,thousands,59018.0,False,False,False,False,True,1
2017,2016A000224,Total non-profit institutions excluding governments,Trade certificate,Hours worked,Hours,thousands,33312.0,False,False,False,False,True,2
2017,2016A000224,Total non-profit institutions excluding governments,University degree and higher,Hours worked,Hours,thousands,122510.0,False,False,False,False,True,3
2017,2016A000224,Non-profit institutions serving households (community organizations),High school diploma and less,Hours worked,Hours,thousands,41532.0,False,False,False,False,True,1
2017,2016A000224,Non-profit institutions serving households (community organizations),Trade certificate,Hours worked,Hours,thousands,23836.0,False,False,False,False,True,2
2017,2016A000224,Non-profit institutions serving households (community organizations),University degree and higher,Hours worked,Hours,thousands,90827.0,False,False,False,False,True,3
2017,2016A000224,Business non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,17486.0,False,False,False,False,True,1
2017,2016A000224,Business non-profit institutions,Trade certificate,Hours worked,Hours,thousands,9476.0,False,False,False,False,True,2
2017,2016A000224,Business non-profit institutions,University degree and higher,Hours worked,Hours,thousands,31683.0,False,False,False,False,True,3
2017,2016A000224,Government non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,81866.0,False,False,False,False,True,1
2017,2016A000224,Government non-profit institutions,Trade certificate,Hours worked,Hours,thousands,108241.0,False,False,False,False,True,2
2017,2016A000224,Government non-profit institutions,University degree and higher,Hours worked,Hours,thousands,263870.0,False,False,False,False,True,3
2018,2016A000224,Total non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,144689.0,False,False,False,False,True,1
2018,2016A000224,Total non-profit institutions,Trade certificate,Hours worked,Hours,thousands,144947.0,False,False,False,False,True,2
2018,2016A000224,Total non-profit institutions,University degree and higher,Hours worked,Hours,thousands,401337.0,False,False,False,False,True,3
2018,2016A000224,Total non-profit institutions excluding governments,High school diploma and less,Hours worked,Hours,thousands,59742.0,False,False,False,False,True,1
2018,2016A000224,Total non-profit institutions excluding governments,Trade certificate,Hours worked,Hours,thousands,33523.0,False,False,False,False,True,2
2018,2016A000224,Total non-profit institutions excluding governments,University degree and higher,Hours worked,Hours,thousands,127546.0,False,False,False,False,True,3
2018,2016A000224,Non-profit institutions serving households (community organizations),High school diploma and less,Hours worked,Hours,thousands,42091.0,False,False,False,False,True,1
2018,2016A000224,Non-profit institutions serving households (community organizations),Trade certificate,Hours worked,Hours,thousands,24132.0,False,False,False,False,True,2
2018,2016A000224,Non-profit institutions serving households (community organizations),University degree and higher,Hours worked,Hours,thousands,94488.0,False,False,False,False,True,3
2018,2016A000224,Business non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,17651.0,False,False,False,False,True,1
2018,2016A000224,Business non-profit institutions,Trade certificate,Hours worked,Hours,thousands,9391.0,False,False,False,False,True,2
2018,2016A000224,Business non-profit institutions,University degree and higher,Hours worked,Hours,thousands,33058.0,False,False,False,False,True,3
2018,2016A000224,Government non-profit institutions,High school diploma and less,Hours worked,Hours,thousands,84947.0,False,False,False,False,True,1
2018,2016A000224,Government non-profit institutions,Trade certificate,Hours worked,Hours,thousands,111424.0,False,False,False,False,True,2
2018,2016A000224,Government non-profit institutions,University degree and higher,Hours worked,Hours,thousands,273791.0,False,False,False,False,True,3
