REF_DATE,DGUID,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE,GEO_Alberta,GEO_British Columbia,GEO_Nova Scotia,GEO_Ontario,GEO_Quebec,Gender_group
2018,2016A000235,Business non-profit institutions,Male employees,Average annual hours worked,Hours,units,1710.0,False,False,False,True,False,1
2018,2016A000235,Business non-profit institutions,Female employees,Average annual hours worked,Hours,units,1631.0,False,False,False,True,False,0
2018,2016A000235,Government non-profit institutions,Male employees,Average annual hours worked,Hours,units,1590.0,False,False,False,True,False,1
2018,2016A000235,Government non-profit institutions,Female employees,Average annual hours worked,Hours,units,1618.0,False,False,False,True,False,0
2013,2016A000224,Total non-profit institutions,Male employees,Average annual hours worked,Hours,units,1517.0,False,False,False,False,True,1
2013,2016A000224,Total non-profit institutions,Female employees,Average annual hours worked,Hours,units,1480.0,False,False,False,False,True,0
2013,2016A000224,Total non-profit institutions excluding governments,Male employees,Average annual hours worked,Hours,units,1558.0,False,False,False,False,True,1
2013,2016A000224,Total non-profit institutions excluding governments,Female employees,Average annual hours worked,Hours,units,1447.0,False,False,False,False,True,0
2013,2016A000224,Non-profit institutions serving households (community organizations),Male employees,Average annual hours worked,Hours,units,1523.0,False,False,False,False,True,1
2013,2016A000224,Non-profit institutions serving households (community organizations),Female employees,Average annual hours worked,Hours,units,1428.0,False,False,False,False,True,0
2013,2016A000224,Business non-profit institutions,Male employees,Average annual hours worked,Hours,units,1627.0,False,False,False,False,True,1
2013,2016A000224,Business non-profit institutions,Female employees,Average annual hours worked,Hours,units,1523.0,False,False,False,False,True,0
2013,2016A000224,Government non-profit institutions,Male employees,Average annual hours worked,Hours,units,1495.0,False,False,False,False,True,1
2013,2016A000224,Government non-profit institutions,Female employees,Average annual hours worked,Hours,units,1495.0,False,False,False,False,True,0
2014,2016A000224,Total non-profit institutions,Male employees,Average annual hours worked,Hours,units,1495.0,False,False,False,False,True,1
2014,2016A000224,Total non-profit institutions,Female employees,Average annual hours worked,Hours,units,1472.0,False,False,False,False,True,0
2014,2016A000224,Total non-profit institutions excluding governments,Male employees,Average annual hours worked,Hours,units,1559.0,False,False,False,False,True,1
2014,2016A000224,Total non-profit institutions excluding governments,Female employees,Average annual hours worked,Hours,units,1445.0,False,False,False,False,True,0
2014,2016A000224,Non-profit institutions serving households (community organizations),Male employees,Average annual hours worked,Hours,units,1526.0,False,False,False,False,True,1
2014,2016A000224,Non-profit institutions serving households (community organizations),Female employees,Average annual hours worked,Hours,units,1427.0,False,False,False,False,True,0
2014,2016A000224,Business non-profit institutions,Male employees,Average annual hours worked,Hours,units,1626.0,False,False,False,False,True,1
2014,2016A000224,Business non-profit institutions,Female employees,Average annual hours worked,Hours,units,1524.0,False,False,False,False,True,0
2014,2016A000224,Government non-profit institutions,Male employees,Average annual hours worked,Hours,units,1462.0,False,False,False,False,True,1
2014,2016A000224,Government non-profit institutions,Female employees,Average annual hours worked,Hours,units,1484.0,False,False,False,False,True,0
2015,2016A000224,Total non-profit institutions,Male employees,Average annual hours worked,Hours,units,1496.0,False,False,False,False,True,1
2015,2016A000224,Total non-profit institutions,Female employees,Average annual hours worked,Hours,units,1467.0,False,False,False,False,True,0
2015,2016A000224,Total non-profit institutions excluding governments,Male employees,Average annual hours worked,Hours,units,1554.0,False,False,False,False,True,1
2015,2016A000224,Total non-profit institutions excluding governments,Female employees,Average annual hours worked,Hours,units,1440.0,False,False,False,False,True,0
2015,2016A000224,Non-profit institutions serving households (community organizations),Male employees,Average annual hours worked,Hours,units,1501.0,False,False,False,False,True,1
2015,2016A000224,Non-profit institutions serving households (community organizations),Female employees,Average annual hours worked,Hours,units,1416.0,False,False,False,False,True,0
2015,2016A000224,Business non-profit institutions,Male employees,Average annual hours worked,Hours,units,1662.0,False,False,False,False,True,1
2015,2016A000224,Business non-profit institutions,Female employees,Average annual hours worked,Hours,units,1536.0,False,False,False,False,True,0
2015,2016A000224,Government non-profit institutions,Male employees,Average annual hours worked,Hours,units,1465.0,False,False,False,False,True,1
2015,2016A000224,Government non-profit institutions,Female employees,Average annual hours worked,Hours,units,1479.0,False,False,False,False,True,0
2016,2016A000224,Total non-profit institutions,Male employees,Average annual hours worked,Hours,units,1520.0,False,False,False,False,True,1
2016,2016A000224,Total non-profit institutions,Female employees,Average annual hours worked,Hours,units,1486.0,False,False,False,False,True,0
2016,2016A000224,Total non-profit institutions excluding governments,Male employees,Average annual hours worked,Hours,units,1552.0,False,False,False,False,True,1
2016,2016A000224,Total non-profit institutions excluding governments,Female employees,Average annual hours worked,Hours,units,1441.0,False,False,False,False,True,0
2016,2016A000224,Non-profit institutions serving households (community organizations),Male employees,Average annual hours worked,Hours,units,1505.0,False,False,False,False,True,1
2016,2016A000224,Non-profit institutions serving households (community organizations),Female employees,Average annual hours worked,Hours,units,1420.0,False,False,False,False,True,0
2016,2016A000224,Business non-profit institutions,Male employees,Average annual hours worked,Hours,units,1648.0,False,False,False,False,True,1
2016,2016A000224,Business non-profit institutions,Female employees,Average annual hours worked,Hours,units,1522.0,False,False,False,False,True,0
2016,2016A000224,Government non-profit institutions,Male employees,Average annual hours worked,Hours,units,1503.0,False,False,False,False,True,1
2016,2016A000224,Government non-profit institutions,Female employees,Average annual hours worked,Hours,units,1505.0,False,False,False,False,True,0
2017,2016A000224,Total non-profit institutions,Male employees,Average annual hours worked,Hours,units,1506.0,False,False,False,False,True,1
2017,2016A000224,Total non-profit institutions,Female employees,Average annual hours worked,Hours,units,1484.0,False,False,False,False,True,0
2017,2016A000224,Total non-profit institutions excluding governments,Male employees,Average annual hours worked,Hours,units,1519.0,False,False,False,False,True,1
2017,2016A000224,Total non-profit institutions excluding governments,Female employees,Average annual hours worked,Hours,units,1436.0,False,False,False,False,True,0
2017,2016A000224,Non-profit institutions serving households (community organizations),Male employees,Average annual hours worked,Hours,units,1472.0,False,False,False,False,True,1
2017,2016A000224,Non-profit institutions serving households (community organizations),Female employees,Average annual hours worked,Hours,units,1415.0,False,False,False,False,True,0
2017,2016A000224,Business non-profit institutions,Male employees,Average annual hours worked,Hours,units,1619.0,False,False,False,False,True,1
2017,2016A000224,Business non-profit institutions,Female employees,Average annual hours worked,Hours,units,1515.0,False,False,False,False,True,0
2017,2016A000224,Government non-profit institutions,Male employees,Average annual hours worked,Hours,units,1499.0,False,False,False,False,True,1
2017,2016A000224,Government non-profit institutions,Female employees,Average annual hours worked,Hours,units,1507.0,False,False,False,False,True,0
2018,2016A000224,Total non-profit institutions,Male employees,Average annual hours worked,Hours,units,1516.0,False,False,False,False,True,1
2018,2016A000224,Total non-profit institutions,Female employees,Average annual hours worked,Hours,units,1491.0,False,False,False,False,True,0
2018,2016A000224,Total non-profit institutions excluding governments,Male employees,Average annual hours worked,Hours,units,1532.0,False,False,False,False,True,1
2018,2016A000224,Total non-profit institutions excluding governments,Female employees,Average annual hours worked,Hours,units,1446.0,False,False,False,False,True,0
2018,2016A000224,Non-profit institutions serving households (community organizations),Male employees,Average annual hours worked,Hours,units,1483.0,False,False,False,False,True,1
2018,2016A000224,Non-profit institutions serving households (community organizations),Female employees,Average annual hours worked,Hours,units,1425.0,False,False,False,False,True,0
2018,2016A000224,Business non-profit institutions,Male employees,Average annual hours worked,Hours,units,1636.0,False,False,False,False,True,1
2018,2016A000224,Business non-profit institutions,Female employees,Average annual hours worked,Hours,units,1526.0,False,False,False,False,True,0
2018,2016A000224,Government non-profit institutions,Male employees,Average annual hours worked,Hours,units,1507.0,False,False,False,False,True,1
2018,2016A000224,Government non-profit institutions,Female employees,Average annual hours worked,Hours,units,1512.0,False,False,False,False,True,0
