REF_DATE,DGUID,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE,GEO_Alberta,GEO_British Columbia,GEO_Nova Scotia,GEO_Ontario,GEO_Quebec,Age_group
2014,2016A000259,Business non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,3998.0,False,True,False,False,False,20
2014,2016A000259,Business non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,5457.0,False,True,False,False,False,30
2014,2016A000259,Business non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,5162.0,False,True,False,False,False,40
2014,2016A000259,Business non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,5705.0,False,True,False,False,False,50
2014,2016A000259,Business non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,4953.0,False,True,False,False,False,60
2014,2016A000259,Business non-profit institutions,65 years old and over,Number of jobs,Jobs,units,1855.0,False,True,False,False,False,70
2014,2016A000259,Government non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,14049.0,False,True,False,False,False,20
2014,2016A000259,Government non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,38806.0,False,True,False,False,False,30
2014,2016A000259,Government non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,40098.0,False,True,False,False,False,40
2014,2016A000259,Government non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,46525.0,False,True,False,False,False,50
2014,2016A000259,Government non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,39307.0,False,True,False,False,False,60
2014,2016A000259,Government non-profit institutions,65 years old and over,Number of jobs,Jobs,units,11765.0,False,True,False,False,False,70
2015,2016A000259,Total non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,25903.0,False,True,False,False,False,20
2015,2016A000259,Total non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,61337.0,False,True,False,False,False,30
2015,2016A000259,Total non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,62603.0,False,True,False,False,False,40
2015,2016A000259,Total non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,69993.0,False,True,False,False,False,50
2015,2016A000259,Total non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,62449.0,False,True,False,False,False,60
2015,2016A000259,Total non-profit institutions,65 years old and over,Number of jobs,Jobs,units,20552.0,False,True,False,False,False,70
2015,2016A000259,Total non-profit institutions excluding governments,15 to 24 years,Number of jobs,Jobs,units,12399.0,False,True,False,False,False,20
2015,2016A000259,Total non-profit institutions excluding governments,25 to 34 years,Number of jobs,Jobs,units,21752.0,False,True,False,False,False,30
2015,2016A000259,Total non-profit institutions excluding governments,35 to 44 years,Number of jobs,Jobs,units,21830.0,False,True,False,False,False,40
2015,2016A000259,Total non-profit institutions excluding governments,45 to 54 years,Number of jobs,Jobs,units,23502.0,False,True,False,False,False,50
2015,2016A000259,Total non-profit institutions excluding governments,55 to 64 years,Number of jobs,Jobs,units,22032.0,False,True,False,False,False,60
2015,2016A000259,Total non-profit institutions excluding governments,65 years old and over,Number of jobs,Jobs,units,8791.0,False,True,False,False,False,70
2015,2016A000259,Non-profit institutions serving households (community organizations),15 to 24 years,Number of jobs,Jobs,units,7892.0,False,True,False,False,False,20
2015,2016A000259,Non-profit institutions serving households (community organizations),25 to 34 years,Number of jobs,Jobs,units,15639.0,False,True,False,False,False,30
2015,2016A000259,Non-profit institutions serving households (community organizations),35 to 44 years,Number of jobs,Jobs,units,16153.0,False,True,False,False,False,40
2015,2016A000259,Non-profit institutions serving households (community organizations),45 to 54 years,Number of jobs,Jobs,units,17302.0,False,True,False,False,False,50
2015,2016A000259,Non-profit institutions serving households (community organizations),55 to 64 years,Number of jobs,Jobs,units,16518.0,False,True,False,False,False,60
2015,2016A000259,Non-profit institutions serving households (community organizations),65 years old and over,Number of jobs,Jobs,units,6654.0,False,True,False,False,False,70
2015,2016A000259,Business non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,4506.0,False,True,False,False,False,20
2015,2016A000259,Business non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,6114.0,False,True,False,False,False,30
2015,2016A000259,Business non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,5677.0,False,True,False,False,False,40
2015,2016A000259,Business non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,6200.0,False,True,False,False,False,50
2015,2016A000259,Business non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,5514.0,False,True,False,False,False,60
2015,2016A000259,Business non-profit institutions,65 years old and over,Number of jobs,Jobs,units,2137.0,False,True,False,False,False,70
2015,2016A000259,Government non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,13504.0,False,True,False,False,False,20
2015,2016A000259,Government non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,39584.0,False,True,False,False,False,30
2015,2016A000259,Government non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,40773.0,False,True,False,False,False,40
2015,2016A000259,Government non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,46490.0,False,True,False,False,False,50
2015,2016A000259,Government non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,40417.0,False,True,False,False,False,60
2015,2016A000259,Government non-profit institutions,65 years old and over,Number of jobs,Jobs,units,11761.0,False,True,False,False,False,70
2016,2016A000259,Total non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,27508.0,False,True,False,False,False,20
2016,2016A000259,Total non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,64745.0,False,True,False,False,False,30
2016,2016A000259,Total non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,65124.0,False,True,False,False,False,40
2016,2016A000259,Total non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,70492.0,False,True,False,False,False,50
2016,2016A000259,Total non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,63194.0,False,True,False,False,False,60
2016,2016A000259,Total non-profit institutions,65 years old and over,Number of jobs,Jobs,units,22072.0,False,True,False,False,False,70
2016,2016A000259,Total non-profit institutions excluding governments,15 to 24 years,Number of jobs,Jobs,units,12876.0,False,True,False,False,False,20
2016,2016A000259,Total non-profit institutions excluding governments,25 to 34 years,Number of jobs,Jobs,units,23123.0,False,True,False,False,False,30
2016,2016A000259,Total non-profit institutions excluding governments,35 to 44 years,Number of jobs,Jobs,units,23004.0,False,True,False,False,False,40
2016,2016A000259,Total non-profit institutions excluding governments,45 to 54 years,Number of jobs,Jobs,units,23983.0,False,True,False,False,False,50
2016,2016A000259,Total non-profit institutions excluding governments,55 to 64 years,Number of jobs,Jobs,units,22568.0,False,True,False,False,False,60
2016,2016A000259,Total non-profit institutions excluding governments,65 years old and over,Number of jobs,Jobs,units,9691.0,False,True,False,False,False,70
2016,2016A000259,Non-profit institutions serving households (community organizations),15 to 24 years,Number of jobs,Jobs,units,8603.0,False,True,False,False,False,20
2016,2016A000259,Non-profit institutions serving households (community organizations),25 to 34 years,Number of jobs,Jobs,units,16600.0,False,True,False,False,False,30
2016,2016A000259,Non-profit institutions serving households (community organizations),35 to 44 years,Number of jobs,Jobs,units,16955.0,False,True,False,False,False,40
2016,2016A000259,Non-profit institutions serving households (community organizations),45 to 54 years,Number of jobs,Jobs,units,17593.0,False,True,False,False,False,50
2016,2016A000259,Non-profit institutions serving households (community organizations),55 to 64 years,Number of jobs,Jobs,units,16797.0,False,True,False,False,False,60
2016,2016A000259,Non-profit institutions serving households (community organizations),65 years old and over,Number of jobs,Jobs,units,7473.0,False,True,False,False,False,70
2016,2016A000259,Business non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,4273.0,False,True,False,False,False,20
2016,2016A000259,Business non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,6523.0,False,True,False,False,False,30
2016,2016A000259,Business non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,6049.0,False,True,False,False,False,40
2016,2016A000259,Business non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,6389.0,False,True,False,False,False,50
2016,2016A000259,Business non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,5771.0,False,True,False,False,False,60
2016,2016A000259,Business non-profit institutions,65 years old and over,Number of jobs,Jobs,units,2217.0,False,True,False,False,False,70
2016,2016A000259,Government non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,14632.0,False,True,False,False,False,20
2016,2016A000259,Government non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,41622.0,False,True,False,False,False,30
2016,2016A000259,Government non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,42120.0,False,True,False,False,False,40
2016,2016A000259,Government non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,46509.0,False,True,False,False,False,50
2016,2016A000259,Government non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,40626.0,False,True,False,False,False,60
2016,2016A000259,Government non-profit institutions,65 years old and over,Number of jobs,Jobs,units,12381.0,False,True,False,False,False,70
2017,2016A000259,Total non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,27570.0,False,True,False,False,False,20
2017,2016A000259,Total non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,66076.0,False,True,False,False,False,30
2017,2016A000259,Total non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,66284.0,False,True,False,False,False,40
2017,2016A000259,Total non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,69355.0,False,True,False,False,False,50
2017,2016A000259,Total non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,62877.0,False,True,False,False,False,60
2017,2016A000259,Total non-profit institutions,65 years old and over,Number of jobs,Jobs,units,22929.0,False,True,False,False,False,70
2017,2016A000259,Total non-profit institutions excluding governments,15 to 24 years,Number of jobs,Jobs,units,12966.0,False,True,False,False,False,20
2017,2016A000259,Total non-profit institutions excluding governments,25 to 34 years,Number of jobs,Jobs,units,23720.0,False,True,False,False,False,30
2017,2016A000259,Total non-profit institutions excluding governments,35 to 44 years,Number of jobs,Jobs,units,23568.0,False,True,False,False,False,40
2017,2016A000259,Total non-profit institutions excluding governments,45 to 54 years,Number of jobs,Jobs,units,23974.0,False,True,False,False,False,50
2017,2016A000259,Total non-profit institutions excluding governments,55 to 64 years,Number of jobs,Jobs,units,22824.0,False,True,False,False,False,60
2017,2016A000259,Total non-profit institutions excluding governments,65 years old and over,Number of jobs,Jobs,units,10179.0,False,True,False,False,False,70
2017,2016A000259,Non-profit institutions serving households (community organizations),15 to 24 years,Number of jobs,Jobs,units,8839.0,False,True,False,False,False,20
2017,2016A000259,Non-profit institutions serving households (community organizations),25 to 34 years,Number of jobs,Jobs,units,17154.0,False,True,False,False,False,30
2017,2016A000259,Non-profit institutions serving households (community organizations),35 to 44 years,Number of jobs,Jobs,units,17432.0,False,True,False,False,False,40
2017,2016A000259,Non-profit institutions serving households (community organizations),45 to 54 years,Number of jobs,Jobs,units,17691.0,False,True,False,False,False,50
2017,2016A000259,Non-profit institutions serving households (community organizations),55 to 64 years,Number of jobs,Jobs,units,17012.0,False,True,False,False,False,60
2017,2016A000259,Non-profit institutions serving households (community organizations),65 years old and over,Number of jobs,Jobs,units,7833.0,False,True,False,False,False,70
2017,2016A000259,Business non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,4126.0,False,True,False,False,False,20
2017,2016A000259,Business non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,6567.0,False,True,False,False,False,30
2017,2016A000259,Business non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,6136.0,False,True,False,False,False,40
2017,2016A000259,Business non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,6283.0,False,True,False,False,False,50
2017,2016A000259,Business non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,5811.0,False,True,False,False,False,60
2017,2016A000259,Business non-profit institutions,65 years old and over,Number of jobs,Jobs,units,2346.0,False,True,False,False,False,70
2017,2016A000259,Government non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,14604.0,False,True,False,False,False,20
2017,2016A000259,Government non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,42356.0,False,True,False,False,False,30
2017,2016A000259,Government non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,42716.0,False,True,False,False,False,40
2017,2016A000259,Government non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,45381.0,False,True,False,False,False,50
2017,2016A000259,Government non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,40053.0,False,True,False,False,False,60
2017,2016A000259,Government non-profit institutions,65 years old and over,Number of jobs,Jobs,units,12749.0,False,True,False,False,False,70
2018,2016A000259,Total non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,27826.0,False,True,False,False,False,20
2018,2016A000259,Total non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,69042.0,False,True,False,False,False,30
2018,2016A000259,Total non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,68714.0,False,True,False,False,False,40
2018,2016A000259,Total non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,69604.0,False,True,False,False,False,50
2018,2016A000259,Total non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,63524.0,False,True,False,False,False,60
2018,2016A000259,Total non-profit institutions,65 years old and over,Number of jobs,Jobs,units,23694.0,False,True,False,False,False,70
2018,2016A000259,Total non-profit institutions excluding governments,15 to 24 years,Number of jobs,Jobs,units,12819.0,False,True,False,False,False,20
2018,2016A000259,Total non-profit institutions excluding governments,25 to 34 years,Number of jobs,Jobs,units,24441.0,False,True,False,False,False,30
2018,2016A000259,Total non-profit institutions excluding governments,35 to 44 years,Number of jobs,Jobs,units,24084.0,False,True,False,False,False,40
2018,2016A000259,Total non-profit institutions excluding governments,45 to 54 years,Number of jobs,Jobs,units,23901.0,False,True,False,False,False,50
2018,2016A000259,Total non-profit institutions excluding governments,55 to 64 years,Number of jobs,Jobs,units,22930.0,False,True,False,False,False,60
2018,2016A000259,Total non-profit institutions excluding governments,65 years old and over,Number of jobs,Jobs,units,10210.0,False,True,False,False,False,70
2018,2016A000259,Non-profit institutions serving households (community organizations),15 to 24 years,Number of jobs,Jobs,units,8737.0,False,True,False,False,False,20
2018,2016A000259,Non-profit institutions serving households (community organizations),25 to 34 years,Number of jobs,Jobs,units,17717.0,False,True,False,False,False,30
2018,2016A000259,Non-profit institutions serving households (community organizations),35 to 44 years,Number of jobs,Jobs,units,17825.0,False,True,False,False,False,40
2018,2016A000259,Non-profit institutions serving households (community organizations),45 to 54 years,Number of jobs,Jobs,units,17702.0,False,True,False,False,False,50
2018,2016A000259,Non-profit institutions serving households (community organizations),55 to 64 years,Number of jobs,Jobs,units,17070.0,False,True,False,False,False,60
2018,2016A000259,Non-profit institutions serving households (community organizations),65 years old and over,Number of jobs,Jobs,units,7793.0,False,True,False,False,False,70
2018,2016A000259,Business non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,4081.0,False,True,False,False,False,20
2018,2016A000259,Business non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,6723.0,False,True,False,False,False,30
2018,2016A000259,Business non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,6259.0,False,True,False,False,False,40
2018,2016A000259,Business non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,6199.0,False,True,False,False,False,50
2018,2016A000259,Business non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,5861.0,False,True,False,False,False,60
2018,2016A000259,Business non-profit institutions,65 years old and over,Number of jobs,Jobs,units,2416.0,False,True,False,False,False,70
2018,2016A000259,Government non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,15008.0,False,True,False,False,False,20
2018,2016A000259,Government non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,44601.0,False,True,False,False,False,30
2018,2016A000259,Government non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,44629.0,False,True,False,False,False,40
2018,2016A000259,Government non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,45703.0,False,True,False,False,False,50
2018,2016A000259,Government non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,40594.0,False,True,False,False,False,60
2018,2016A000259,Government non-profit institutions,65 years old and over,Number of jobs,Jobs,units,13485.0,False,True,False,False,False,70
2013,2016A000212,Total non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,7952.0,False,False,True,False,False,20
2013,2016A000212,Total non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,13202.0,False,False,True,False,False,30
2013,2016A000212,Total non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,14036.0,False,False,True,False,False,40
2013,2016A000212,Total non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,17893.0,False,False,True,False,False,50
2013,2016A000212,Total non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,14072.0,False,False,True,False,False,60
2013,2016A000212,Total non-profit institutions,65 years old and over,Number of jobs,Jobs,units,4417.0,False,False,True,False,False,70
2013,2016A000212,Total non-profit institutions excluding governments,15 to 24 years,Number of jobs,Jobs,units,2691.0,False,False,True,False,False,20
2013,2016A000212,Total non-profit institutions excluding governments,25 to 34 years,Number of jobs,Jobs,units,3671.0,False,False,True,False,False,30
2013,2016A000212,Total non-profit institutions excluding governments,35 to 44 years,Number of jobs,Jobs,units,3676.0,False,False,True,False,False,40
2013,2016A000212,Total non-profit institutions excluding governments,45 to 54 years,Number of jobs,Jobs,units,4282.0,False,False,True,False,False,50
2013,2016A000212,Total non-profit institutions excluding governments,55 to 64 years,Number of jobs,Jobs,units,3722.0,False,False,True,False,False,60
2013,2016A000212,Total non-profit institutions excluding governments,65 years old and over,Number of jobs,Jobs,units,1415.0,False,False,True,False,False,70
2013,2016A000212,Non-profit institutions serving households (community organizations),15 to 24 years,Number of jobs,Jobs,units,2046.0,False,False,True,False,False,20
2013,2016A000212,Non-profit institutions serving households (community organizations),25 to 34 years,Number of jobs,Jobs,units,2984.0,False,False,True,False,False,30
2013,2016A000212,Non-profit institutions serving households (community organizations),35 to 44 years,Number of jobs,Jobs,units,3010.0,False,False,True,False,False,40
2013,2016A000212,Non-profit institutions serving households (community organizations),45 to 54 years,Number of jobs,Jobs,units,3478.0,False,False,True,False,False,50
2013,2016A000212,Non-profit institutions serving households (community organizations),55 to 64 years,Number of jobs,Jobs,units,3028.0,False,False,True,False,False,60
2013,2016A000212,Non-profit institutions serving households (community organizations),65 years old and over,Number of jobs,Jobs,units,1183.0,False,False,True,False,False,70
2013,2016A000212,Business non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,645.0,False,False,True,False,False,20
2013,2016A000212,Business non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,686.0,False,False,True,False,False,30
2013,2016A000212,Business non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,666.0,False,False,True,False,False,40
2013,2016A000212,Business non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,804.0,False,False,True,False,False,50
2013,2016A000212,Business non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,695.0,False,False,True,False,False,60
2013,2016A000212,Business non-profit institutions,65 years old and over,Number of jobs,Jobs,units,232.0,False,False,True,False,False,70
2013,2016A000212,Government non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,5261.0,False,False,True,False,False,20
2013,2016A000212,Government non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,9531.0,False,False,True,False,False,30
2013,2016A000212,Government non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,10361.0,False,False,True,False,False,40
2013,2016A000212,Government non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,13611.0,False,False,True,False,False,50
2013,2016A000212,Government non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,10350.0,False,False,True,False,False,60
2013,2016A000212,Government non-profit institutions,65 years old and over,Number of jobs,Jobs,units,3001.0,False,False,True,False,False,70
2014,2016A000212,Total non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,7912.0,False,False,True,False,False,20
2014,2016A000212,Total non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,13660.0,False,False,True,False,False,30
2014,2016A000212,Total non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,14372.0,False,False,True,False,False,40
2014,2016A000212,Total non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,18298.0,False,False,True,False,False,50
2014,2016A000212,Total non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,15055.0,False,False,True,False,False,60
2014,2016A000212,Total non-profit institutions,65 years old and over,Number of jobs,Jobs,units,4862.0,False,False,True,False,False,70
2014,2016A000212,Total non-profit institutions excluding governments,15 to 24 years,Number of jobs,Jobs,units,2693.0,False,False,True,False,False,20
2014,2016A000212,Total non-profit institutions excluding governments,25 to 34 years,Number of jobs,Jobs,units,3686.0,False,False,True,False,False,30
2014,2016A000212,Total non-profit institutions excluding governments,35 to 44 years,Number of jobs,Jobs,units,3756.0,False,False,True,False,False,40
2014,2016A000212,Total non-profit institutions excluding governments,45 to 54 years,Number of jobs,Jobs,units,4364.0,False,False,True,False,False,50
2014,2016A000212,Total non-profit institutions excluding governments,55 to 64 years,Number of jobs,Jobs,units,3811.0,False,False,True,False,False,60
2014,2016A000212,Total non-profit institutions excluding governments,65 years old and over,Number of jobs,Jobs,units,1483.0,False,False,True,False,False,70
2014,2016A000212,Non-profit institutions serving households (community organizations),15 to 24 years,Number of jobs,Jobs,units,2052.0,False,False,True,False,False,20
2014,2016A000212,Non-profit institutions serving households (community organizations),25 to 34 years,Number of jobs,Jobs,units,3027.0,False,False,True,False,False,30
2014,2016A000212,Non-profit institutions serving households (community organizations),35 to 44 years,Number of jobs,Jobs,units,3114.0,False,False,True,False,False,40
2014,2016A000212,Non-profit institutions serving households (community organizations),45 to 54 years,Number of jobs,Jobs,units,3603.0,False,False,True,False,False,50
2014,2016A000212,Non-profit institutions serving households (community organizations),55 to 64 years,Number of jobs,Jobs,units,3133.0,False,False,True,False,False,60
2014,2016A000212,Non-profit institutions serving households (community organizations),65 years old and over,Number of jobs,Jobs,units,1251.0,False,False,True,False,False,70
2014,2016A000212,Business non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,641.0,False,False,True,False,False,20
2014,2016A000212,Business non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,659.0,False,False,True,False,False,30
2014,2016A000212,Business non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,642.0,False,False,True,False,False,40
2014,2016A000212,Business non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,761.0,False,False,True,False,False,50
2014,2016A000212,Business non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,677.0,False,False,True,False,False,60
2014,2016A000212,Business non-profit institutions,65 years old and over,Number of jobs,Jobs,units,233.0,False,False,True,False,False,70
2014,2016A000212,Government non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,5219.0,False,False,True,False,False,20
2014,2016A000212,Government non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,9974.0,False,False,True,False,False,30
2014,2016A000212,Government non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,10616.0,False,False,True,False,False,40
2014,2016A000212,Government non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,13934.0,False,False,True,False,False,50
2014,2016A000212,Government non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,11244.0,False,False,True,False,False,60
2014,2016A000212,Government non-profit institutions,65 years old and over,Number of jobs,Jobs,units,3378.0,False,False,True,False,False,70
2015,2016A000212,Total non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,8011.0,False,False,True,False,False,20
2015,2016A000212,Total non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,14106.0,False,False,True,False,False,30
2015,2016A000212,Total non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,14546.0,False,False,True,False,False,40
2015,2016A000212,Total non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,18436.0,False,False,True,False,False,50
2015,2016A000212,Total non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,15512.0,False,False,True,False,False,60
2015,2016A000212,Total non-profit institutions,65 years old and over,Number of jobs,Jobs,units,4791.0,False,False,True,False,False,70
2015,2016A000212,Total non-profit institutions excluding governments,15 to 24 years,Number of jobs,Jobs,units,2675.0,False,False,True,False,False,20
2015,2016A000212,Total non-profit institutions excluding governments,25 to 34 years,Number of jobs,Jobs,units,3713.0,False,False,True,False,False,30
2015,2016A000212,Total non-profit institutions excluding governments,35 to 44 years,Number of jobs,Jobs,units,3880.0,False,False,True,False,False,40
2015,2016A000212,Total non-profit institutions excluding governments,45 to 54 years,Number of jobs,Jobs,units,4508.0,False,False,True,False,False,50
2015,2016A000212,Total non-profit institutions excluding governments,55 to 64 years,Number of jobs,Jobs,units,3894.0,False,False,True,False,False,60
2015,2016A000212,Total non-profit institutions excluding governments,65 years old and over,Number of jobs,Jobs,units,1469.0,False,False,True,False,False,70
2015,2016A000212,Non-profit institutions serving households (community organizations),15 to 24 years,Number of jobs,Jobs,units,1999.0,False,False,True,False,False,20
2015,2016A000212,Non-profit institutions serving households (community organizations),25 to 34 years,Number of jobs,Jobs,units,3004.0,False,False,True,False,False,30
2015,2016A000212,Non-profit institutions serving households (community organizations),35 to 44 years,Number of jobs,Jobs,units,3173.0,False,False,True,False,False,40
2015,2016A000212,Non-profit institutions serving households (community organizations),45 to 54 years,Number of jobs,Jobs,units,3670.0,False,False,True,False,False,50
2015,2016A000212,Non-profit institutions serving households (community organizations),55 to 64 years,Number of jobs,Jobs,units,3125.0,False,False,True,False,False,60
2015,2016A000212,Non-profit institutions serving households (community organizations),65 years old and over,Number of jobs,Jobs,units,1201.0,False,False,True,False,False,70
2015,2016A000212,Business non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,676.0,False,False,True,False,False,20
2015,2016A000212,Business non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,709.0,False,False,True,False,False,30
2015,2016A000212,Business non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,706.0,False,False,True,False,False,40
2015,2016A000212,Business non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,837.0,False,False,True,False,False,50
2015,2016A000212,Business non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,770.0,False,False,True,False,False,60
2015,2016A000212,Business non-profit institutions,65 years old and over,Number of jobs,Jobs,units,269.0,False,False,True,False,False,70
2015,2016A000212,Government non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,5336.0,False,False,True,False,False,20
2015,2016A000212,Government non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,10394.0,False,False,True,False,False,30
2015,2016A000212,Government non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,10667.0,False,False,True,False,False,40
2015,2016A000212,Government non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,13928.0,False,False,True,False,False,50
2015,2016A000212,Government non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,11618.0,False,False,True,False,False,60
2015,2016A000212,Government non-profit institutions,65 years old and over,Number of jobs,Jobs,units,3322.0,False,False,True,False,False,70
2016,2016A000212,Total non-profit institutions,15 to 24 years,Number of jobs,Jobs,units,8147.0,False,False,True,False,False,20
2016,2016A000212,Total non-profit institutions,25 to 34 years,Number of jobs,Jobs,units,14662.0,False,False,True,False,False,30
2016,2016A000212,Total non-profit institutions,35 to 44 years,Number of jobs,Jobs,units,14740.0,False,False,True,False,False,40
2016,2016A000212,Total non-profit institutions,45 to 54 years,Number of jobs,Jobs,units,18231.0,False,False,True,False,False,50
2016,2016A000212,Total non-profit institutions,55 to 64 years,Number of jobs,Jobs,units,15767.0,False,False,True,False,False,60
2016,2016A000212,Total non-profit institutions,65 years old and over,Number of jobs,Jobs,units,5096.0,False,False,True,False,False,70
2016,2016A000212,Total non-profit institutions excluding governments,15 to 24 years,Number of jobs,Jobs,units,2913.0,False,False,True,False,False,20
2016,2016A000212,Total non-profit institutions excluding governments,25 to 34 years,Number of jobs,Jobs,units,3902.0,False,False,True,False,False,30
2016,2016A000212,Total non-profit institutions excluding governments,35 to 44 years,Number of jobs,Jobs,units,3937.0,False,False,True,False,False,40
