REF_DATE,DGUID,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE,GEO_Alberta,GEO_British Columbia,GEO_Nova Scotia,GEO_Ontario,GEO_Quebec,Gender_group
2013,2016A000224,Total non-profit institutions,Male employees,Average hourly wage,Dollars,units,29.54,False,False,False,False,True,1
2013,2016A000224,Total non-profit institutions,Female employees,Average hourly wage,Dollars,units,26.45,False,False,False,False,True,0
2013,2016A000224,Total non-profit institutions excluding governments,Male employees,Average hourly wage,Dollars,units,24.09,False,False,False,False,True,1
2013,2016A000224,Total non-profit institutions excluding governments,Female employees,Average hourly wage,Dollars,units,21.08,False,False,False,False,True,0
2013,2016A000224,Non-profit institutions serving households (community organizations),Male employees,Average hourly wage,Dollars,units,23.24,False,False,False,False,True,1
2013,2016A000224,Non-profit institutions serving households (community organizations),Female employees,Average hourly wage,Dollars,units,21.0,False,False,False,False,True,0
2013,2016A000224,Business non-profit institutions,Male employees,Average hourly wage,Dollars,units,25.67,False,False,False,False,True,1
2013,2016A000224,Business non-profit institutions,Female employees,Average hourly wage,Dollars,units,21.38,False,False,False,False,True,0
2013,2016A000224,Government non-profit institutions,Male employees,Average hourly wage,Dollars,units,32.55,False,False,False,False,True,1
2013,2016A000224,Government non-profit institutions,Female employees,Average hourly wage,Dollars,units,28.71,False,False,False,False,True,0
2014,2016A000224,Total non-profit institutions,Male employees,Average hourly wage,Dollars,units,30.73,False,False,False,False,True,1
2014,2016A000224,Total non-profit institutions,Female employees,Average hourly wage,Dollars,units,27.24,False,False,False,False,True,0
2014,2016A000224,Total non-profit institutions excluding governments,Male employees,Average hourly wage,Dollars,units,24.79,False,False,False,False,True,1
2014,2016A000224,Total non-profit institutions excluding governments,Female employees,Average hourly wage,Dollars,units,21.74,False,False,False,False,True,0
2014,2016A000224,Non-profit institutions serving households (community organizations),Male employees,Average hourly wage,Dollars,units,23.92,False,False,False,False,True,1
2014,2016A000224,Non-profit institutions serving households (community organizations),Female employees,Average hourly wage,Dollars,units,21.71,False,False,False,False,True,0
2014,2016A000224,Business non-profit institutions,Male employees,Average hourly wage,Dollars,units,26.51,False,False,False,False,True,1
2014,2016A000224,Business non-profit institutions,Female employees,Average hourly wage,Dollars,units,21.84,False,False,False,False,True,0
2014,2016A000224,Government non-profit institutions,Male employees,Average hourly wage,Dollars,units,34.04,False,False,False,False,True,1
2014,2016A000224,Government non-profit institutions,Female employees,Average hourly wage,Dollars,units,29.55,False,False,False,False,True,0
2015,2016A000224,Total non-profit institutions,Male employees,Average hourly wage,Dollars,units,31.26,False,False,False,False,True,1
2015,2016A000224,Total non-profit institutions,Female employees,Average hourly wage,Dollars,units,27.96,False,False,False,False,True,0
2015,2016A000224,Total non-profit institutions excluding governments,Male employees,Average hourly wage,Dollars,units,25.14,False,False,False,False,True,1
2015,2016A000224,Total non-profit institutions excluding governments,Female employees,Average hourly wage,Dollars,units,21.92,False,False,False,False,True,0
2015,2016A000224,Non-profit institutions serving households (community organizations),Male employees,Average hourly wage,Dollars,units,24.41,False,False,False,False,True,1
2015,2016A000224,Non-profit institutions serving households (community organizations),Female employees,Average hourly wage,Dollars,units,21.93,False,False,False,False,True,0
2015,2016A000224,Business non-profit institutions,Male employees,Average hourly wage,Dollars,units,26.47,False,False,False,False,True,1
2015,2016A000224,Business non-profit institutions,Female employees,Average hourly wage,Dollars,units,21.9,False,False,False,False,True,0
2015,2016A000224,Government non-profit institutions,Male employees,Average hourly wage,Dollars,units,34.75,False,False,False,False,True,1
2015,2016A000224,Government non-profit institutions,Female employees,Average hourly wage,Dollars,units,30.53,False,False,False,False,True,0
2016,2016A000224,Total non-profit institutions,Male employees,Average hourly wage,Dollars,units,31.18,False,False,False,False,True,1
2016,2016A000224,Total non-profit institutions,Female employees,Average hourly wage,Dollars,units,27.91,False,False,False,False,True,0
2016,2016A000224,Total non-profit institutions excluding governments,Male employees,Average hourly wage,Dollars,units,25.35,False,False,False,False,True,1
2016,2016A000224,Total non-profit institutions excluding governments,Female employees,Average hourly wage,Dollars,units,22.23,False,False,False,False,True,0
2016,2016A000224,Non-profit institutions serving households (community organizations),Male employees,Average hourly wage,Dollars,units,24.31,False,False,False,False,True,1
2016,2016A000224,Non-profit institutions serving households (community organizations),Female employees,Average hourly wage,Dollars,units,22.08,False,False,False,False,True,0
2016,2016A000224,Business non-profit institutions,Male employees,Average hourly wage,Dollars,units,27.31,False,False,False,False,True,1
2016,2016A000224,Business non-profit institutions,Female employees,Average hourly wage,Dollars,units,22.79,False,False,False,False,True,0
2016,2016A000224,Government non-profit institutions,Male employees,Average hourly wage,Dollars,units,34.47,False,False,False,False,True,1
2016,2016A000224,Government non-profit institutions,Female employees,Average hourly wage,Dollars,units,30.33,False,False,False,False,True,0
2017,2016A000224,Total non-profit institutions,Male employees,Average hourly wage,Dollars,units,32.34,False,False,False,False,True,1
2017,2016A000224,Total non-profit institutions,Female employees,Average hourly wage,Dollars,units,28.76,False,False,False,False,True,0
2017,2016A000224,Total non-profit institutions excluding governments,Male employees,Average hourly wage,Dollars,units,26.33,False,False,False,False,True,1
2017,2016A000224,Total non-profit institutions excluding governments,Female employees,Average hourly wage,Dollars,units,22.89,False,False,False,False,True,0
2017,2016A000224,Non-profit institutions serving households (community organizations),Male employees,Average hourly wage,Dollars,units,25.07,False,False,False,False,True,1
2017,2016A000224,Non-profit institutions serving households (community organizations),Female employees,Average hourly wage,Dollars,units,22.63,False,False,False,False,True,0
2017,2016A000224,Business non-profit institutions,Male employees,Average hourly wage,Dollars,units,28.71,False,False,False,False,True,1
2017,2016A000224,Business non-profit institutions,Female employees,Average hourly wage,Dollars,units,23.83,False,False,False,False,True,0
2017,2016A000224,Government non-profit institutions,Male employees,Average hourly wage,Dollars,units,35.78,False,False,False,False,True,1
2017,2016A000224,Government non-profit institutions,Female employees,Average hourly wage,Dollars,units,31.35,False,False,False,False,True,0
2018,2016A000224,Total non-profit institutions,Male employees,Average hourly wage,Dollars,units,33.03,False,False,False,False,True,1
2018,2016A000224,Total non-profit institutions,Female employees,Average hourly wage,Dollars,units,29.57,False,False,False,False,True,0
2018,2016A000224,Total non-profit institutions excluding governments,Male employees,Average hourly wage,Dollars,units,26.88,False,False,False,False,True,1
2018,2016A000224,Total non-profit institutions excluding governments,Female employees,Average hourly wage,Dollars,units,23.75,False,False,False,False,True,0
2018,2016A000224,Non-profit institutions serving households (community organizations),Male employees,Average hourly wage,Dollars,units,25.42,False,False,False,False,True,1
2018,2016A000224,Non-profit institutions serving households (community organizations),Female employees,Average hourly wage,Dollars,units,23.41,False,False,False,False,True,0
2018,2016A000224,Business non-profit institutions,Male employees,Average hourly wage,Dollars,units,29.68,False,False,False,False,True,1
2018,2016A000224,Business non-profit institutions,Female employees,Average hourly wage,Dollars,units,24.96,False,False,False,False,True,0
2018,2016A000224,Government non-profit institutions,Male employees,Average hourly wage,Dollars,units,36.53,False,False,False,False,True,1
2018,2016A000224,Government non-profit institutions,Female employees,Average hourly wage,Dollars,units,32.12,False,False,False,False,True,0
