REF_DATE,DGUID,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE,GEO_Alberta,GEO_British Columbia,GEO_Nova Scotia,GEO_Ontario,GEO_Quebec,Immigrant_status
2017,2016A000235,Non-profit institutions serving households (community organizations),Immigrant employees,Hours worked,Hours,thousands,111130.0,False,False,False,True,False,0
2017,2016A000235,Non-profit institutions serving households (community organizations),Non-immigrant employees,Hours worked,Hours,thousands,262857.0,False,False,False,True,False,1
2017,2016A000235,Business non-profit institutions,Immigrant employees,Hours worked,Hours,thousands,42147.0,False,False,False,True,False,0
2017,2016A000235,Business non-profit institutions,Non-immigrant employees,Hours worked,Hours,thousands,91157.0,False,False,False,True,False,1
2017,2016A000235,Government non-profit institutions,Immigrant employees,Hours worked,Hours,thousands,254287.0,False,False,False,True,False,0
2017,2016A000235,Government non-profit institutions,Non-immigrant employees,Hours worked,Hours,thousands,523325.0,False,False,False,True,False,1
2018,2016A000235,Total non-profit institutions,Immigrant employees,Hours worked,Hours,thousands,416572.0,False,False,False,True,False,0
2018,2016A000235,Total non-profit institutions,Non-immigrant employees,Hours worked,Hours,thousands,887906.0,False,False,False,True,False,1
2018,2016A000235,Total non-profit institutions excluding governments,Immigrant employees,Hours worked,Hours,thousands,155906.0,False,False,False,True,False,0
2018,2016A000235,Total non-profit institutions excluding governments,Non-immigrant employees,Hours worked,Hours,thousands,358306.0,False,False,False,True,False,1
2018,2016A000235,Non-profit institutions serving households (community organizations),Immigrant employees,Hours worked,Hours,thousands,113515.0,False,False,False,True,False,0
2018,2016A000235,Non-profit institutions serving households (community organizations),Non-immigrant employees,Hours worked,Hours,thousands,267906.0,False,False,False,True,False,1
2018,2016A000235,Business non-profit institutions,Immigrant employees,Hours worked,Hours,thousands,42391.0,False,False,False,True,False,0
2018,2016A000235,Business non-profit institutions,Non-immigrant employees,Hours worked,Hours,thousands,90400.0,False,False,False,True,False,1
2018,2016A000235,Government non-profit institutions,Immigrant employees,Hours worked,Hours,thousands,260666.0,False,False,False,True,False,0
2018,2016A000235,Government non-profit institutions,Non-immigrant employees,Hours worked,Hours,thousands,529600.0,False,False,False,True,False,1
2013,2016A000224,Total non-profit institutions,Immigrant employees,Hours worked,Hours,thousands,142748.0,False,False,False,False,True,0
2013,2016A000224,Total non-profit institutions,Non-immigrant employees,Hours worked,Hours,thousands,735259.0,False,False,False,False,True,1
2013,2016A000224,Total non-profit institutions excluding governments,Immigrant employees,Hours worked,Hours,thousands,41489.0,False,False,False,False,True,0
2013,2016A000224,Total non-profit institutions excluding governments,Non-immigrant employees,Hours worked,Hours,thousands,235028.0,False,False,False,False,True,1
2013,2016A000224,Non-profit institutions serving households (community organizations),Immigrant employees,Hours worked,Hours,thousands,31300.0,False,False,False,False,True,0
2013,2016A000224,Non-profit institutions serving households (community organizations),Non-immigrant employees,Hours worked,Hours,thousands,174190.0,False,False,False,False,True,1
2013,2016A000224,Business non-profit institutions,Immigrant employees,Hours worked,Hours,thousands,10189.0,False,False,False,False,True,0
2013,2016A000224,Business non-profit institutions,Non-immigrant employees,Hours worked,Hours,thousands,60838.0,False,False,False,False,True,1
2013,2016A000224,Government non-profit institutions,Immigrant employees,Hours worked,Hours,thousands,101258.0,False,False,False,False,True,0
2013,2016A000224,Government non-profit institutions,Non-immigrant employees,Hours worked,Hours,thousands,500231.0,False,False,False,False,True,1
2014,2016A000224,Total non-profit institutions,Immigrant employees,Hours worked,Hours,thousands,144232.0,False,False,False,False,True,0
2014,2016A000224,Total non-profit institutions,Non-immigrant employees,Hours worked,Hours,thousands,730002.0,False,False,False,False,True,1
2014,2016A000224,Total non-profit institutions excluding governments,Immigrant employees,Hours worked,Hours,thousands,42192.0,False,False,False,False,True,0
2014,2016A000224,Total non-profit institutions excluding governments,Non-immigrant employees,Hours worked,Hours,thousands,233388.0,False,False,False,False,True,1
2014,2016A000224,Non-profit institutions serving households (community organizations),Immigrant employees,Hours worked,Hours,thousands,32131.0,False,False,False,False,True,0
2014,2016A000224,Non-profit institutions serving households (community organizations),Non-immigrant employees,Hours worked,Hours,thousands,174379.0,False,False,False,False,True,1
2014,2016A000224,Business non-profit institutions,Immigrant employees,Hours worked,Hours,thousands,10061.0,False,False,False,False,True,0
2014,2016A000224,Business non-profit institutions,Non-immigrant employees,Hours worked,Hours,thousands,59009.0,False,False,False,False,True,1
2014,2016A000224,Government non-profit institutions,Immigrant employees,Hours worked,Hours,thousands,102040.0,False,False,False,False,True,0
2014,2016A000224,Government non-profit institutions,Non-immigrant employees,Hours worked,Hours,thousands,496614.0,False,False,False,False,True,1
2015,2016A000224,Total non-profit institutions,Immigrant employees,Hours worked,Hours,thousands,146879.0,False,False,False,False,True,0
2015,2016A000224,Total non-profit institutions,Non-immigrant employees,Hours worked,Hours,thousands,727256.0,False,False,False,False,True,1
2015,2016A000224,Total non-profit institutions excluding governments,Immigrant employees,Hours worked,Hours,thousands,43406.0,False,False,False,False,True,0
2015,2016A000224,Total non-profit institutions excluding governments,Non-immigrant employees,Hours worked,Hours,thousands,235274.0,False,False,False,False,True,1
2015,2016A000224,Non-profit institutions serving households (community organizations),Immigrant employees,Hours worked,Hours,thousands,32457.0,False,False,False,False,True,0
2015,2016A000224,Non-profit institutions serving households (community organizations),Non-immigrant employees,Hours worked,Hours,thousands,172989.0,False,False,False,False,True,1
2015,2016A000224,Business non-profit institutions,Immigrant employees,Hours worked,Hours,thousands,10949.0,False,False,False,False,True,0
2015,2016A000224,Business non-profit institutions,Non-immigrant employees,Hours worked,Hours,thousands,62285.0,False,False,False,False,True,1
2015,2016A000224,Government non-profit institutions,Immigrant employees,Hours worked,Hours,thousands,103473.0,False,False,False,False,True,0
2015,2016A000224,Government non-profit institutions,Non-immigrant employees,Hours worked,Hours,thousands,491982.0,False,False,False,False,True,1
2016,2016A000224,Total non-profit institutions,Immigrant employees,Hours worked,Hours,thousands,155875.0,False,False,False,False,True,0
2016,2016A000224,Total non-profit institutions,Non-immigrant employees,Hours worked,Hours,thousands,735772.0,False,False,False,False,True,1
2016,2016A000224,Total non-profit institutions excluding governments,Immigrant employees,Hours worked,Hours,thousands,45961.0,False,False,False,False,True,0
2016,2016A000224,Total non-profit institutions excluding governments,Non-immigrant employees,Hours worked,Hours,thousands,237367.0,False,False,False,False,True,1
2016,2016A000224,Non-profit institutions serving households (community organizations),Immigrant employees,Hours worked,Hours,thousands,34171.0,False,False,False,False,True,0
2016,2016A000224,Non-profit institutions serving households (community organizations),Non-immigrant employees,Hours worked,Hours,thousands,174913.0,False,False,False,False,True,1
2016,2016A000224,Business non-profit institutions,Immigrant employees,Hours worked,Hours,thousands,11791.0,False,False,False,False,True,0
2016,2016A000224,Business non-profit institutions,Non-immigrant employees,Hours worked,Hours,thousands,62454.0,False,False,False,False,True,1
2016,2016A000224,Government non-profit institutions,Immigrant employees,Hours worked,Hours,thousands,109914.0,False,False,False,False,True,0
2016,2016A000224,Government non-profit institutions,Non-immigrant employees,Hours worked,Hours,thousands,498405.0,False,False,False,False,True,1
2017,2016A000224,Total non-profit institutions,Immigrant employees,Hours worked,Hours,thousands,157934.0,False,False,False,False,True,0
2017,2016A000224,Total non-profit institutions,Non-immigrant employees,Hours worked,Hours,thousands,722380.0,False,False,False,False,True,1
2017,2016A000224,Total non-profit institutions excluding governments,Immigrant employees,Hours worked,Hours,thousands,47351.0,False,False,False,False,True,0
2017,2016A000224,Total non-profit institutions excluding governments,Non-immigrant employees,Hours worked,Hours,thousands,237088.0,False,False,False,False,True,1
2017,2016A000224,Non-profit institutions serving households (community organizations),Immigrant employees,Hours worked,Hours,thousands,34912.0,False,False,False,False,True,0
2017,2016A000224,Non-profit institutions serving households (community organizations),Non-immigrant employees,Hours worked,Hours,thousands,174560.0,False,False,False,False,True,1
2017,2016A000224,Business non-profit institutions,Immigrant employees,Hours worked,Hours,thousands,12439.0,False,False,False,False,True,0
2017,2016A000224,Business non-profit institutions,Non-immigrant employees,Hours worked,Hours,thousands,62528.0,False,False,False,False,True,1
2017,2016A000224,Government non-profit institutions,Immigrant employees,Hours worked,Hours,thousands,110583.0,False,False,False,False,True,0
2017,2016A000224,Government non-profit institutions,Non-immigrant employees,Hours worked,Hours,thousands,485292.0,False,False,False,False,True,1
2018,2016A000224,Total non-profit institutions,Immigrant employees,Hours worked,Hours,thousands,168303.0,False,False,False,False,True,0
2018,2016A000224,Total non-profit institutions,Non-immigrant employees,Hours worked,Hours,thousands,737796.0,False,False,False,False,True,1
2018,2016A000224,Total non-profit institutions excluding governments,Immigrant employees,Hours worked,Hours,thousands,50155.0,False,False,False,False,True,0
2018,2016A000224,Total non-profit institutions excluding governments,Non-immigrant employees,Hours worked,Hours,thousands,241792.0,False,False,False,False,True,1
2018,2016A000224,Non-profit institutions serving households (community organizations),Immigrant employees,Hours worked,Hours,thousands,37031.0,False,False,False,False,True,0
2018,2016A000224,Non-profit institutions serving households (community organizations),Non-immigrant employees,Hours worked,Hours,thousands,178332.0,False,False,False,False,True,1
2018,2016A000224,Business non-profit institutions,Immigrant employees,Hours worked,Hours,thousands,13124.0,False,False,False,False,True,0
2018,2016A000224,Business non-profit institutions,Non-immigrant employees,Hours worked,Hours,thousands,63460.0,False,False,False,False,True,1
2018,2016A000224,Government non-profit institutions,Immigrant employees,Hours worked,Hours,thousands,118147.0,False,False,False,False,True,0
2018,2016A000224,Government non-profit institutions,Non-immigrant employees,Hours worked,Hours,thousands,496005.0,False,False,False,False,True,1
