REF_DATE,DGUID,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE,GEO_Alberta,GEO_British Columbia,GEO_Nova Scotia,GEO_Ontario,GEO_Quebec,Gender_group
2018,2016A000235,Total non-profit institutions excluding governments,Female employees,Wages and salaries,Dollars,millions,8671.0,False,False,False,True,False,0
2018,2016A000235,Non-profit institutions serving households (community organizations),Male employees,Wages and salaries,Dollars,millions,3522.0,False,False,False,True,False,1
2018,2016A000235,Non-profit institutions serving households (community organizations),Female employees,Wages and salaries,Dollars,millions,6537.0,False,False,False,True,False,0
2018,2016A000235,Business non-profit institutions,Male employees,Wages and salaries,Dollars,millions,2138.0,False,False,False,True,False,1
2018,2016A000235,Business non-profit institutions,Female employees,Wages and salaries,Dollars,millions,2134.0,False,False,False,True,False,0
2018,2016A000235,Government non-profit institutions,Male employees,Wages and salaries,Dollars,millions,8998.0,False,False,False,True,False,1
2018,2016A000235,Government non-profit institutions,Female employees,Wages and salaries,Dollars,millions,18960.0,False,False,False,True,False,0
2013,2016A000224,Total non-profit institutions,Male employees,Wages and salaries,Dollars,millions,7936.0,False,False,False,False,True,1
2013,2016A000224,Total non-profit institutions,Female employees,Wages and salaries,Dollars,millions,16115.0,False,False,False,False,True,0
2013,2016A000224,Total non-profit institutions excluding governments,Male employees,Wages and salaries,Dollars,millions,2301.0,False,False,False,False,True,1
2013,2016A000224,Total non-profit institutions excluding governments,Female employees,Wages and salaries,Dollars,millions,3815.0,False,False,False,False,True,0
2013,2016A000224,Non-profit institutions serving households (community organizations),Male employees,Wages and salaries,Dollars,millions,1450.0,False,False,False,False,True,1
2013,2016A000224,Non-profit institutions serving households (community organizations),Female employees,Wages and salaries,Dollars,millions,3006.0,False,False,False,False,True,0
2013,2016A000224,Business non-profit institutions,Male employees,Wages and salaries,Dollars,millions,851.0,False,False,False,False,True,1
2013,2016A000224,Business non-profit institutions,Female employees,Wages and salaries,Dollars,millions,810.0,False,False,False,False,True,0
2013,2016A000224,Government non-profit institutions,Male employees,Wages and salaries,Dollars,millions,5635.0,False,False,False,False,True,1
2013,2016A000224,Government non-profit institutions,Female employees,Wages and salaries,Dollars,millions,12300.0,False,False,False,False,True,0
2014,2016A000224,Total non-profit institutions,Male employees,Wages and salaries,Dollars,millions,8111.0,False,False,False,False,True,1
2014,2016A000224,Total non-profit institutions,Female employees,Wages and salaries,Dollars,millions,16621.0,False,False,False,False,True,0
2014,2016A000224,Total non-profit institutions excluding governments,Male employees,Wages and salaries,Dollars,millions,2348.0,False,False,False,False,True,1
2014,2016A000224,Total non-profit institutions excluding governments,Female employees,Wages and salaries,Dollars,millions,3932.0,False,False,False,False,True,0
2014,2016A000224,Non-profit institutions serving households (community organizations),Male employees,Wages and salaries,Dollars,millions,1502.0,False,False,False,False,True,1
2014,2016A000224,Non-profit institutions serving households (community organizations),Female employees,Wages and salaries,Dollars,millions,3121.0,False,False,False,False,True,0
2014,2016A000224,Business non-profit institutions,Male employees,Wages and salaries,Dollars,millions,846.0,False,False,False,False,True,1
2014,2016A000224,Business non-profit institutions,Female employees,Wages and salaries,Dollars,millions,812.0,False,False,False,False,True,0
2014,2016A000224,Government non-profit institutions,Male employees,Wages and salaries,Dollars,millions,5763.0,False,False,False,False,True,1
2014,2016A000224,Government non-profit institutions,Female employees,Wages and salaries,Dollars,millions,12688.0,False,False,False,False,True,0
2015,2016A000224,Total non-profit institutions,Male employees,Wages and salaries,Dollars,millions,8288.0,False,False,False,False,True,1
2015,2016A000224,Total non-profit institutions,Female employees,Wages and salaries,Dollars,millions,17025.0,False,False,False,False,True,0
2015,2016A000224,Total non-profit institutions excluding governments,Male employees,Wages and salaries,Dollars,millions,2423.0,False,False,False,False,True,1
2015,2016A000224,Total non-profit institutions excluding governments,Female employees,Wages and salaries,Dollars,millions,3996.0,False,False,False,False,True,0
2015,2016A000224,Non-profit institutions serving households (community organizations),Male employees,Wages and salaries,Dollars,millions,1527.0,False,False,False,False,True,1
2015,2016A000224,Non-profit institutions serving households (community organizations),Female employees,Wages and salaries,Dollars,millions,3134.0,False,False,False,False,True,0
2015,2016A000224,Business non-profit institutions,Male employees,Wages and salaries,Dollars,millions,896.0,False,False,False,False,True,1
2015,2016A000224,Business non-profit institutions,Female employees,Wages and salaries,Dollars,millions,862.0,False,False,False,False,True,0
2015,2016A000224,Government non-profit institutions,Male employees,Wages and salaries,Dollars,millions,5864.0,False,False,False,False,True,1
2015,2016A000224,Government non-profit institutions,Female employees,Wages and salaries,Dollars,millions,13029.0,False,False,False,False,True,0
2016,2016A000224,Total non-profit institutions,Male employees,Wages and salaries,Dollars,millions,8465.0,False,False,False,False,True,1
2016,2016A000224,Total non-profit institutions,Female employees,Wages and salaries,Dollars,millions,17310.0,False,False,False,False,True,0
2016,2016A000224,Total non-profit institutions excluding governments,Male employees,Wages and salaries,Dollars,millions,2485.0,False,False,False,False,True,1
2016,2016A000224,Total non-profit institutions excluding governments,Female employees,Wages and salaries,Dollars,millions,4120.0,False,False,False,False,True,0
2016,2016A000224,Non-profit institutions serving households (community organizations),Male employees,Wages and salaries,Dollars,millions,1558.0,False,False,False,False,True,1
2016,2016A000224,Non-profit institutions serving households (community organizations),Female employees,Wages and salaries,Dollars,millions,3202.0,False,False,False,False,True,0
2016,2016A000224,Business non-profit institutions,Male employees,Wages and salaries,Dollars,millions,927.0,False,False,False,False,True,1
2016,2016A000224,Business non-profit institutions,Female employees,Wages and salaries,Dollars,millions,918.0,False,False,False,False,True,0
2016,2016A000224,Government non-profit institutions,Male employees,Wages and salaries,Dollars,millions,5980.0,False,False,False,False,True,1
2016,2016A000224,Government non-profit institutions,Female employees,Wages and salaries,Dollars,millions,13190.0,False,False,False,False,True,0
2017,2016A000224,Total non-profit institutions,Male employees,Wages and salaries,Dollars,millions,8567.0,False,False,False,False,True,1
2017,2016A000224,Total non-profit institutions,Female employees,Wages and salaries,Dollars,millions,17702.0,False,False,False,False,True,0
2017,2016A000224,Total non-profit institutions excluding governments,Male employees,Wages and salaries,Dollars,millions,2542.0,False,False,False,False,True,1
2017,2016A000224,Total non-profit institutions excluding governments,Female employees,Wages and salaries,Dollars,millions,4302.0,False,False,False,False,True,0
2017,2016A000224,Non-profit institutions serving households (community organizations),Male employees,Wages and salaries,Dollars,millions,1583.0,False,False,False,False,True,1
2017,2016A000224,Non-profit institutions serving households (community organizations),Female employees,Wages and salaries,Dollars,millions,3311.0,False,False,False,False,True,0
2017,2016A000224,Business non-profit institutions,Male employees,Wages and salaries,Dollars,millions,959.0,False,False,False,False,True,1
2017,2016A000224,Business non-profit institutions,Female employees,Wages and salaries,Dollars,millions,991.0,False,False,False,False,True,0
2017,2016A000224,Government non-profit institutions,Male employees,Wages and salaries,Dollars,millions,6026.0,False,False,False,False,True,1
2017,2016A000224,Government non-profit institutions,Female employees,Wages and salaries,Dollars,millions,13400.0,False,False,False,False,True,0
2018,2016A000224,Total non-profit institutions,Male employees,Wages and salaries,Dollars,millions,8997.0,False,False,False,False,True,1
2018,2016A000224,Total non-profit institutions,Female employees,Wages and salaries,Dollars,millions,18738.0,False,False,False,False,True,0
2018,2016A000224,Total non-profit institutions excluding governments,Male employees,Wages and salaries,Dollars,millions,2651.0,False,False,False,False,True,1
2018,2016A000224,Total non-profit institutions excluding governments,Female employees,Wages and salaries,Dollars,millions,4592.0,False,False,False,False,True,0
2018,2016A000224,Non-profit institutions serving households (community organizations),Male employees,Wages and salaries,Dollars,millions,1649.0,False,False,False,False,True,1
2018,2016A000224,Non-profit institutions serving households (community organizations),Female employees,Wages and salaries,Dollars,millions,3523.0,False,False,False,False,True,0
2018,2016A000224,Business non-profit institutions,Male employees,Wages and salaries,Dollars,millions,1002.0,False,False,False,False,True,1
2018,2016A000224,Business non-profit institutions,Female employees,Wages and salaries,Dollars,millions,1069.0,False,False,False,False,True,0
2018,2016A000224,Government non-profit institutions,Male employees,Wages and salaries,Dollars,millions,6346.0,False,False,False,False,True,1
2018,2016A000224,Government non-profit institutions,Female employees,Wages and salaries,Dollars,millions,14145.0,False,False,False,False,True,0
